object_id,area,elev_mean,clay_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,p_mean,p_seasonality,frac_snow,high_prec_freq,low_prec_freq,high_prec_dur,low_prec_dur
DEE10880,159,39.28,11.65,72.05,13.5,2.8,58.37,38.58,0,0.25,1.52,0.26,0.04,18.47,257.03,1.17,4.01
DEE10890,187.33,39.96,11.16,72.87,13.39,2.57,53.55,43.68,0,0.21,1.52,0.25,0.04,18.21,257.08,1.17,4.01
DEE10900,59.91,34.37,11.63,71.74,15.8,2.96,85.97,11.07,0,0,1.57,0.23,0.04,19.1,259.84,1.17,4.01
DEE10910,488.01,104.81,12.16,64.67,20.28,4,54.99,40.93,0,0.08,1.59,0.17,0.05,17.83,250.58,1.17,4.01
DEE10920,142.98,111.91,12.05,64.67,21.53,1.99,48.57,49.16,0,0.28,1.64,0.21,0.04,17.1,233.83,1.17,4.01
DEE10930,73.28,96.05,12.02,66.84,19.79,2.26,58.82,38.92,0,0,1.63,0.21,0.05,18.36,252.56,1.17,4.01
DEE10940,127.48,130.78,12.48,64.22,21.99,3.02,34.58,62.39,0,0,1.68,0.21,0.06,18.72,248.93,1.17,4.01
DEE10950,120.21,92.23,22.67,18.16,54.36,5.98,93.11,0.91,0,0,1.45,0.27,0.05,14.18,195.81,1.17,4.01
DEE10960,71.62,103.19,10.56,69.52,18.09,2.08,49.07,48.85,0,0,1.58,0.2,0.05,16.02,217.57,1.17,4.01
DEE10970,262.9,85.87,11.44,68.03,18.45,2.62,66.67,30.59,0,0.12,1.49,0.2,0.05,18.94,255.98,1.17,4.01
DEE10980,142.26,84.97,13.19,57.88,26.56,2.82,69.38,27.79,0,0,1.78,0.1,0.04,17.93,241.79,1.17,4.01
DEE11020,179.61,122.4,19.13,38.89,38.26,5.17,91.88,2.95,0,0,1.51,0.2,0.05,18.67,256.2,1.17,4.01
DEE11030,371.99,63,11.78,66.35,19.94,2.99,46.44,50.56,0,0,1.53,0.26,0.04,18.27,254.29,1.17,4.01
DEE11050,97.52,67.04,11.28,65.58,21.57,1.95,55.35,42.7,0,0,1.53,0.24,0.04,18.58,256.74,1.17,4.01
DEE11060,705.52,55.76,10.53,66.47,20.59,3.17,66.34,30.49,0,0,1.57,0.27,0.04,18.7,249.53,1.17,4.01
DEE11070,1597.73,46.43,10.54,68.03,18.14,4.32,74.3,21.37,0,0.02,1.49,0.22,0.04,15.63,230.84,1.17,4.01
DEE11090,145.4,78.4,10.8,63.89,21.68,5.63,27.38,66.99,0,0,1.54,0.17,0.04,18.38,254.62,1.17,4.01
DEE11100,251.33,69.76,10.75,63.86,22.08,5.02,46.48,48.49,0,0,1.54,0.29,0.04,18.64,257.78,1.17,4.01
DEE11110,61.78,81.59,10.38,68.13,20.06,3.71,23.18,73.11,0,0,1.56,0.27,0.04,18.5,255.36,1.17,4.01
DEE11120,203.51,47.92,10.01,69.03,18.79,2.48,76.65,20.87,0,0,1.53,0.29,0.04,19.11,254.08,1.17,4.01
DEE11130,131.21,56.35,11.14,63.39,23.72,1.82,72.3,25.88,0,0,1.6,0.23,0.04,17.73,248.17,1.17,4.01
DEE11140,38.31,69.41,10.15,65.44,21.11,8.17,54.34,37.5,0,0,1.53,0.25,0.04,18.72,256.48,1.17,4.01
DEE11150,89.94,57.4,10.79,65.53,20.94,4.7,76.04,19.26,0,0,1.53,0.24,0.04,17.93,256.06,1.17,4.01
DEE11160,134.69,52.2,10.36,64.62,18.78,8.26,74.06,17.68,0,0,1.53,0.25,0.04,17.82,255.54,1.17,4.01
DEE11170,385.25,43.71,10.63,67.37,16.36,7.58,78.26,14.09,0,0.07,1.49,0.21,0.05,17.68,252.81,1.17,4.01
DEE11200,202.53,62.09,12.36,56.57,29.33,2.03,69.99,27.82,0,0.15,1.66,0.15,0.04,16.58,235.81,1.17,4.01
DEE11210,440.21,54.22,11.95,58.99,26.67,2.51,73.9,23.52,0,0.07,1.72,0.19,0.04,17.24,243.9,1.17,4.01
DEE11220,130.91,55.66,11.61,58.36,26.38,3.49,69.35,27.16,0,0,1.66,0.18,0.04,17.73,248.42,1.17,4.02
DEE11230,196.14,63.61,12.42,59.23,26.79,1.63,76.36,22.01,0,0,1.71,0.13,0.03,13.62,187.25,1.17,4.02
DEE11250,110.88,37.71,9.99,72.47,16.08,1.54,81.75,16.71,0,0,1.58,0.21,0.04,18,252.54,1.17,4.02
DEF10110,88.75,48.29,9.85,56.61,19.59,22.06,62.41,15.54,0,0,2.22,0.05,0.03,17.97,229.63,1.17,4.02
DEF10160,252.63,12.83,14.39,62.25,20.72,5.55,89.65,4.32,0.34,0.15,2.46,0.19,0.03,15.25,210.98,1.17,4.02
DEF10190,136.29,42.36,11.32,57.65,27.4,3.83,91.24,3.62,0.59,0.71,2.49,0.1,0.03,15.77,221.7,1.17,4.02
DEF10220,74.54,30.55,6.79,72.57,14.74,13.53,69.69,12.6,3.77,0.4,2.32,0.06,0.03,16.61,225.18,1.17,4.02
DEF10230,174.29,38.02,7.28,72.81,15.82,5.43,60.11,33.78,0.69,0,2.37,0.02,0.03,17,223.24,1.17,4.02
DEF10240,178.44,36.83,8.74,71.58,17.7,4.13,69.76,26.11,0,0,2.31,0.04,0.03,16.72,226.01,1.17,4.02
DEF10250,219.03,40.96,15.23,49.03,30.09,5.07,82.25,10.97,0,1.7,2.02,0.11,0.03,16.24,233.01,1.17,4.02
DEF10280,210.99,30.44,7.33,74.73,16.22,3.9,77.77,17.44,0.75,0.13,2.36,0.08,0.03,16.86,223.59,1.17,4.02
DEF10380,83.07,33.77,12.54,58.2,27.03,4.41,89.47,6.12,0,0,2.25,0.1,0.03,17.34,229.53,1.17,4.02
DEF10440,27.97,22.51,6.64,75.14,13.55,7.38,85.78,6.13,0,0.71,2.36,0.08,0.03,16.73,224.1,1.17,4.02
DEF10460,34.31,23.01,7.29,76.98,15,5.56,70.19,23.66,0.6,0,2.39,0.08,0.02,16.65,223.85,1.17,4.02
DEF10480,63.02,27.86,7.82,75.44,16.21,1.91,75.7,19.44,2.52,0.43,2.37,0.07,0.03,16.61,217.02,1.17,4.02
DEF10510,19.15,41.07,12.8,58.28,28.38,1.58,92.9,3.75,1.78,0,2.4,0.14,0.03,16.61,226.91,1.17,4.02
DEF10600,75.28,41.2,9.14,69.83,18.75,3.19,86.47,10.34,0,0,2.37,0.05,0.03,16.94,224.84,1.17,4.02
DEF10640,28.91,44.57,16.37,52.41,27.55,7.28,85.31,7.41,0,0,2.06,0.07,0.04,18.29,236.81,1.17,4.02
DEF10670,88.87,24.38,7.04,73.37,15.3,9.06,83.99,6.95,0,0,2.39,0.04,0.03,17.14,225.44,1.17,4.02
DEF10710,49.95,54.49,11.1,54.01,20.38,24.05,58.3,17.65,0,0,2.2,0.06,0.03,17.92,230.47,1.17,4.02
DEF10720,49.64,20.01,8.82,48.33,19.42,4.09,68.17,7.22,0.42,20.11,2.39,0.1,0.03,16.71,226.54,1.17,4.02
DEF10790,5.76,29.63,10.09,56.41,21.98,13.9,80.5,5.6,0,0,2.36,0.09,0.03,17.35,230.11,1.17,4.02
DEF10830,16.48,22.79,10.78,70.53,17.54,2.79,79.22,17.99,0,0,2.58,0.14,0.03,16.2,218.64,1.17,4.02
DEF10920,39.02,24.92,6.86,75.87,16.86,1.1,82.95,15.95,0,0,2.55,0.1,0.02,16.62,214.97,1.17,4.02
DEF10930,74.92,15.19,10.93,72.15,16.56,2.39,91.33,5.56,0.72,0,2.46,0.12,0.03,16.29,223.5,1.17,4.02
DEF10980,188.69,40.06,10.3,60.92,23.72,6.34,86.7,5.69,0.43,0.83,2.47,0.07,0.03,16.37,224.81,1.17,4.02
DEF11020,91.09,41.2,10.39,63.69,20.42,3.88,83.77,10.04,0.75,1.56,2.31,0.01,0.03,14.19,183.1,1.17,4.01
DEF11050,83.19,34.75,8.19,71.51,19.99,0.86,94.52,4.61,0,0,2.58,0.14,0.03,15.59,220.77,1.17,4.01
DEF11060,25.85,15.28,8.91,71.9,13.11,7.17,89.9,1.96,0,0.97,2.42,0.11,0.03,16.43,225.04,1.17,4.01
DEF11070,106.46,31.14,8.21,72.68,18.73,1.42,92.57,5.49,0.52,0,2.51,0.11,0.03,12.4,166.52,1.17,4.01
DEF11220,29.76,46.67,6.43,53.99,14.23,38.07,52.02,9.91,0,0,2.58,0.21,0.04,15.83,222.37,1.17,4.01
DEF11240,114.15,39.42,10.32,63.94,20.17,4.99,83.75,9.43,0.6,1.24,2.34,0.05,0.03,17.12,228.21,1.17,4.01
DEF11250,463.31,35.08,7.69,71.85,16.25,7.53,65.62,25.82,0.97,0.06,2.33,0.02,0.03,16.66,223.97,1.17,4.01
DEF11280,67.2,19.06,9.06,71.83,14.32,6.27,87.64,4.43,0.4,1.26,2.39,0.15,0.03,16.64,226.25,1.17,4.01
DEF11310,788.79,23.28,12.09,65.26,20,4.79,88.4,5.24,0.98,0.58,2.48,0.15,0.03,14.29,217.44,1.17,4.01
DEF11320,879.51,8.13,18.13,54.99,23.51,5.91,81.83,7.3,3.71,1.24,2.37,0.18,0.03,14.55,209.18,1.17,4.01
DEF11360,229.05,31.6,11.41,60.37,25.63,3.23,87.4,8.32,0.28,0.77,2.42,0.14,0.03,15.94,210.01,1.17,4.01
DEF11420,33.4,49.53,14.76,57.19,26.92,0.83,92.4,6.77,0,0,2.14,0.12,0.04,17.58,233.53,1.17,4.01
DEF11430,30.64,37.57,11.59,54.38,27.39,9.94,84.16,4.73,0,1.17,2.39,0.07,0.03,16.86,228.13,1.17,4.01
DEF11510,24.67,43.92,6.47,76.39,15.36,2.73,82.65,14.62,0,0,2.43,0.12,0.03,17.11,222.21,1.17,4.01
DEF11570,9.58,9.59,7.98,74.62,17.4,0,93.55,6.45,0,0,2.33,0.09,0.02,14.71,199.46,1.17,4.01
DEF11730,42.41,20.84,4.41,33.31,9.53,57.01,39.2,3.79,0,0,2.16,0.12,0.02,17.29,229.41,1.17,4.01
DEF11750,39.35,45.28,9.99,68.33,19.21,5.06,64.55,30.39,0,0,2.27,0.04,0.03,15.16,197.98,1.17,4.01
DEF11760,73.48,55.19,15.7,55.93,26.82,3.47,66.7,29.83,0,0,2.08,0.06,0.04,17.74,233.36,1.17,4.01
DEF11770,138.68,39.12,10.19,62.6,19.85,8.93,80.1,9.17,0.49,1.31,2.33,0.05,0.03,16.6,221.56,1.17,4.01
DEF11780,31.31,48.23,18.37,48.98,31.25,0,85.47,14.53,0,0,2,0.13,0.04,16.71,237.24,1.17,4.01
DEF11820,430.67,44.61,12.73,57.04,23.68,5.58,80.36,11.78,0,2.28,2.11,0.03,0.04,13.29,188.65,1.17,4.01
DEF11900,32.57,30.94,7.59,63.25,14.69,24.21,70.95,4.84,0,0,2.3,0.08,0.03,17.52,226.84,1.17,4.01
DEF11950,12.82,13.63,10.12,66.7,19.58,25.49,51.95,22.56,0,0,2.24,0.17,0.02,17.08,230.47,1.17,4.01
DEF11970,25.66,20.94,10.57,64.58,23.47,2.95,84.58,12.47,0,0,2.37,0.04,0.03,16.48,227.59,1.17,4.01
DEF12040,61.56,41.63,6.79,74.87,17.01,3.68,75.99,20.33,0,0,2.35,0.09,0.02,16.88,225.39,1.17,4.01
DEF12080,109.87,14.93,12.26,66.63,19.8,4.65,91.53,3.58,0.23,0,2.56,0.21,0.03,14.67,205.16,1.17,4.01
DEF12090,101.53,22.53,7.45,75.82,14.4,4.1,78.63,16.86,0.22,0.19,2.38,0.09,0.03,16.54,223.81,1.17,4.01
DEF12170,673.35,29.45,7.41,69.71,15.95,9.84,76.43,12.62,0.7,0.42,2.34,0.07,0.03,13.86,190.3,1.17,4.01
DEF12200,57.54,46.75,16.1,50.15,30.72,1.44,88.15,9.62,0,0.78,2.06,0.09,0.03,16,231.23,1.17,4.01
DEF12210,718.43,44.98,11.46,49.47,22,8.33,66.72,14.27,0.31,10.36,2.09,0.09,0.03,15.59,227.72,1.17,4.01
DEF12330,37.65,15.26,9.71,69.21,18.34,4.22,92.81,2.97,0,0,2.2,0.13,0.02,17.52,228.09,1.17,4.01
DEF12340,130.63,20.83,8.37,67.35,16.57,10.55,77.19,11.13,1.13,0,2.23,0.12,0.03,16.96,225.77,1.17,4.01
DEF12360,72.37,43.73,13.32,54.72,27.36,0.83,81.41,13.73,0.5,3.54,2.07,0.15,0.03,16.96,235.79,1.17,4.01
DEF12450,36.69,30,6.65,63.33,14.15,21.29,67.04,11.68,0,0,2.28,0.1,0.03,16.76,225.41,1.17,4.01
DEF12460,26.18,31.57,5.99,59.17,12.84,28.75,60.73,10.52,0,0,2.44,0.15,0.04,16.17,221.05,1.17,4.01
DEF12540,139.53,14.5,8.63,78.31,11.52,3.97,90,6.03,0,0,2.49,0.2,0.02,16.07,222.73,1.17,4.01
DEF12550,138.72,14.55,8.66,78.6,11.54,3.57,90.36,6.07,0,0,2.43,0.04,0.03,16.79,223.71,1.17,4.01
DEF12650,51.33,19.89,17.61,50.76,30.84,1.27,97.4,1.33,0,0,1.88,0.16,0.03,13.4,187.27,1.17,4.01
DEF12680,912.49,40.44,12.55,58.12,23.38,6.94,81.33,10.5,0.06,1.17,2.12,0.07,0.04,15.28,203.02,1.17,4.01
DEF12700,90.6,47.79,14.42,56.39,25.17,6.32,76.03,17.64,0,0,2.04,0.09,0.03,17.83,236.67,1.17,4.01
DEF12710,33.56,38.79,15.2,59.09,23.6,3.4,85.74,10.86,0,0,2.03,0.08,0.04,16.74,235.76,1.17,4.01
DEF12720,40.13,13.64,11.48,74.55,13.33,1.57,88.65,9.78,0,0,2.41,0.13,0.03,15.59,212.01,1.17,4.01
DEF12730,33.68,17.77,7.79,81.2,10.64,1.68,95.23,3.08,0,0,2.51,0.18,0.03,16.59,223.19,1.17,4.01
DEF12770,49.59,42.69,15.14,53.65,30.34,2.83,87.57,9.6,0,0,2.04,0.14,0.04,16.4,234.73,1.17,4.01
DEF12830,29.27,30.13,9.8,67.08,19.53,5.45,93.02,1.53,0,0,2.67,0.09,0.03,16.04,217.41,1.17,4.01
DEF12840,222.34,12.09,14.68,56.69,23.51,7.59,83,8.65,0.49,0.27,2.47,0.22,0.03,13.05,183.93,1.17,4.01
DEF12940,76.19,41.31,11.89,55.23,28.6,4.45,88.21,5.97,0.45,0.92,2.43,0.07,0.03,16.83,226.3,1.17,4.01
DEF12960,85.65,36.8,7.89,65.59,18.18,14.39,78.27,7.04,0,0.3,2.32,0.06,0.03,17.32,226.58,1.17,4.01
DEF12980,48.41,36.68,9.67,61.94,21.56,10.41,77.03,11.34,0.47,0.74,2.22,0.06,0.04,18.17,230.64,1.17,4.01
DEF13040,48.66,23.92,7.43,80.48,11.44,1.73,91.61,6.66,0,0,2.5,0.16,0.03,16.32,220.81,1.17,4.01
DEF13080,42.42,39.77,13.12,57.41,28.36,1.98,98.02,0,0,0,2.3,0.12,0.03,16.9,226.78,1.17,4.01
DEF13090,874.92,8.17,18.08,55.12,23.46,5.91,81.91,7.34,3.69,1.16,2.37,0.17,0.03,14.5,206.04,1.17,4.01
DEF13110,66.28,53.06,14.4,59.4,24.24,5.14,74.78,20.08,0,0,2.05,0.06,0.03,17.94,235.13,1.17,4.01
DEF13120,496.12,43.44,12.68,57.69,23.58,5.44,81.73,10.85,0,1.98,2.16,0.06,0.04,16,227.1,1.17,4.01
DEF13130,13.88,41.89,9.64,55.08,28.05,6.73,79.43,13.84,0,0,2.57,0.14,0.03,16.72,226.24,1.17,4.01
DEF13180,543.34,42.75,12.65,58.06,23.48,5.39,82.37,10.38,0.05,1.81,2.16,0.09,0.04,16.45,227.63,1.17,4.01
DEF13200,543.93,42.72,12.64,58.01,23.46,5.49,82.28,10.37,0.05,1.81,2.21,0.17,0.05,16.59,226.64,1.17,4.01
DEF13210,210.12,42.65,11.49,61.14,21.87,8.58,80.9,10.24,0.11,0.17,2.14,0.09,0.03,17.25,229.28,1.17,4.01
DEF13240,113.02,27.84,7.92,70.84,15.64,5.61,73.49,14.96,2.51,3.43,2.35,0.08,0.03,16.09,223.58,1.17,4.01
DEF13250,205.31,34.79,7.48,62.81,15.64,18.03,68.88,11.78,1.3,0,2.38,0.05,0.03,16.37,224.44,1.17,4.01
DEF13390,93.74,42.63,13.22,59.01,23.09,6.74,75.84,17.04,0,0.38,2.04,0.08,0.04,16.12,216.47,1.17,4.01
DEF13410,417.66,47.13,11.82,43.57,22.39,7.49,59.54,16.88,0.3,15.78,2.11,0.1,0.03,16.23,229.61,1.17,4.01
DEF13450,139.74,40.22,10.44,61.72,21.86,9.34,79.47,10.76,0.16,0.26,2.19,0.07,0.03,17.74,228.9,1.17,4.01
DEF13480,70.79,43.77,13.25,54.69,27.37,0.85,81.69,13.34,0.51,3.62,2.06,0.12,0.03,16.69,227.11,1.17,4.01
DEF13490,34.29,16.82,8.97,70.42,18.93,4.57,70.08,21.21,2.22,1.92,2.24,0.11,0.02,17.34,230.16,1.17,4.01
DEF13560,343.74,53.16,13.03,57.69,23.64,10.49,53.29,35.7,0.13,0.4,2.14,0.06,0.03,17.34,228.73,1.17,4.01
DEF13580,76.52,21.44,8.04,51.95,14.61,32.49,56.66,10.85,0,0,2.23,0.1,0.02,17.6,229.27,1.17,4.01
DEF13590,69.78,29.24,7.06,59.65,14.12,28.89,62.76,8.35,0,0,2.3,0.09,0.03,17.49,227.76,1.17,4.01
DEF13620,23.32,31.15,6.84,76.23,16.39,2.69,71.96,25.35,0,0,2.45,0.08,0.02,17.17,224.56,1.17,4.01
DEF13680,235.72,54.21,13.99,57.63,24.32,7.22,63.01,29.01,0.18,0.58,2.16,0.05,0.03,17.69,229.96,1.17,4.01
DEF13710,220.4,30.34,7.37,74.66,16.32,3.99,77.17,18,0.72,0.12,2.39,0.09,0.03,16.86,223.73,1.17,4.01
DEF13760,348.87,46.16,13.28,56.87,24.82,3.79,80.79,13.29,0,2.13,2.15,0.05,0.03,17.21,228.87,1.17,4.01
DEF13790,22.23,18.28,11.25,68.28,18.99,1.49,93.32,5.19,0,0,2.63,0.14,0.03,15.94,211.36,1.17,4.01
DEF13980,136.01,43.04,15.35,47.64,30.18,4.29,85.11,7.86,0,2.74,2.08,0.13,0.03,15.15,218.23,1.17,4.01
DEF14050,758.17,42.58,12.3,58.77,22.97,6.63,81.64,10.32,0.07,1.35,2.17,0.07,0.03,16.4,226.16,1.17,4.01
DEF14080,44.75,68.41,17.03,50.62,30.61,1.96,74.7,23.34,0,0,2.09,0.1,0.04,16,230.01,1.17,4.01
DEF14090,38.58,39.18,17.18,44.85,31.36,8.76,77.96,13.28,0,0,1.99,0.05,0.03,17.6,242.23,1.17,4.01
DEF14110,314.47,33.01,9.49,66.85,19.75,6.08,87,5.52,0.64,0.77,2.51,0.16,0.04,14.7,219.06,1.17,4.01
DEF14120,87.67,23.48,8.47,76.14,14.29,1.7,92.53,3.42,1.38,0.97,2.47,0.11,0.03,16.37,225.16,1.17,4.01
DEF14130,49.41,45.36,10.97,58.2,27.64,3.09,95.96,0.4,0,0.55,2.47,0.07,0.03,16.56,224.19,1.17,4.01
DEF14170,142.85,19.78,7.61,71.78,16.05,9.57,77.97,8.82,2.58,1.06,2.35,0.11,0.03,16.77,225.87,1.17,4.01
DEF14200,10.95,19.55,9.97,73.8,16.24,0,85.92,14.08,0,0,2.51,0.17,0.02,15.52,218.21,1.17,4.01
DEF14230,82.1,17.33,7.48,81.86,9.97,2.38,93.41,4.21,0,0,2.47,0.25,0.04,17.23,227.42,1.17,4.01
DEF14320,24.34,32.3,13.2,57.84,28.95,0.03,94.95,5.02,0,0,2.22,0.1,0.03,16.65,218.19,1.17,4.01
DEF14350,10.4,28.75,9.6,70.38,18.3,1.85,98.15,0,0,0,2.62,0.1,0.03,17.17,220.56,1.17,4.01
DEF14440,87.84,27.5,8.76,70.27,16.82,6.39,87.17,6.44,0,0,2.45,0.1,0.03,16.83,223.44,1.17,4.01
DEF14500,482.78,30.1,9.32,68.71,18.95,4.76,88.83,5.32,0.53,0.55,2.46,0.09,0.03,16.34,223.44,1.17,4.01
DEF14550,72.42,60.86,14.08,56.63,23.12,9.79,58.84,28.89,0.59,1.89,2.13,0.06,0.03,17.38,231.91,1.17,4.01
DEF14580,28.14,33.16,8.06,67.06,18.79,10.54,70.72,9.23,9.52,0,2.38,0.06,0.03,17.32,226.98,1.17,4.01
DEF14770,31.06,26.76,8.6,46.98,16.87,45.37,35.51,19.13,0,0,2.15,0.11,0.02,17.83,230.67,1.17,4.01
DEF14820,121.4,40.67,17.72,46.17,31.48,5.96,81.85,9.69,1.85,0.65,1.95,0.08,0.03,16,222.88,1.17,4.01
DEF14840,35.22,37.01,8.97,69.44,17.66,7.3,82.55,10.15,0,0,2.66,0.11,0.03,16.54,219.93,1.17,4.01
DEF14890,202.74,32.95,11.44,60.03,25.82,3.26,86.41,9.15,0.32,0.87,2.32,0.09,0.03,17.29,226.58,1.17,4.01
DEF14940,524.21,30.92,7.47,68.74,15.92,10.56,75.06,12.95,0.89,0.54,2.38,0.07,0.03,16.29,223.47,1.17,4.01
DEF14990,106.05,45.82,14.6,56.94,24.91,5.65,78.25,16.1,0,0,2.03,0.09,0.03,17.83,236.99,1.17,4.01
DEF15060,142.33,35.41,8.39,65.98,19.21,11.35,76.61,11.27,0.59,0.18,2.3,0.06,0.03,17.23,226.64,1.17,4.01
DEF15070,56.46,36.26,14.43,55.69,27.58,2.56,89.48,7.97,0,0,2.01,0.13,0.04,16.17,221.38,1.17,4.01
DEF15080,30.77,33.26,15.79,56,26.84,1.01,92.78,6.21,0,0,2,0.08,0.03,17.14,233.81,1.17,4.01
DEG10000,184.39,368.94,29.69,18.22,48.95,6.17,79.65,14.18,0,0,2,0.08,0.08,17.04,234.61,1.17,4.01
DEG10010,272.52,356.33,27.15,22.2,45.84,6.89,64.95,28.15,0,0,1.94,0.12,0.07,16.9,233.99,1.17,4.01
DEG10020,175,557.91,26.33,23.69,46.91,5.82,27.66,66.52,0,0,2.46,0.04,0.12,15.74,219.83,1.17,4.01
DEG10050,104.07,348.73,27.71,19.24,47.64,7.93,59.76,32.3,0,0,2,0.08,0.08,17,232.39,1.17,4.01
DEG10060,1772.67,490.8,28.12,23.59,44.38,7.19,38.75,53.93,0,0.13,2.3,0.02,0.1,14.86,215.75,1.17,4.01
DEG10080,220.14,499.7,29.9,23.46,42.71,6.53,46.7,46.77,0,0,2.4,0,0.09,16.93,225.66,1.17,4.01
DEG10090,163.08,387.26,29.32,20.04,47.32,3.74,73.25,22.44,0,0.56,1.69,0.31,0.08,17,244.49,1.17,4.01
DEG10100,399.17,311.8,28.31,16.2,49.38,8.9,78.5,12.39,0,0.2,1.64,0.26,0.07,16.99,245.97,1.17,4.01
DEG10110,330.31,415.02,27.27,20.25,47.33,9.46,46,44.44,0,0.09,2.13,0.11,0.08,15.68,227.35,1.17,4.01
DEG10120,136.92,394.25,23.24,26.53,45.81,4.28,64.24,31.26,0,0.23,1.81,0.3,0.09,16.38,231.78,1.17,4.01
DEG10130,51.86,631.9,27.68,23.56,45.84,5.22,31.28,63.5,0,0,2.82,-0.07,0.16,15.14,200.18,1.17,4.01
DEG10140,321.53,550.16,26.75,22.96,44.38,13.27,24.25,62.48,0,0,2.54,0.03,0.13,15.07,212.28,1.17,4.01
DEG10150,846.94,443.23,27.28,19.78,47.54,7.8,49.07,42.71,0,0.41,2.02,0.15,0.09,15.51,228.44,1.17,4.01
DEG10160,4217.96,424.86,27.85,22.44,45.56,7.06,49.28,43.54,0.01,0.11,2.1,0.1,0.08,14.36,218.15,1.17,4.01
DEG10170,255.84,350.79,23.01,24.69,46.09,8.11,61.98,29.91,0,0,1.7,0.37,0.08,17.58,245.38,1.17,4.01
DEG10200,82.85,616.02,26.26,23.06,47.46,3.96,5.79,89.27,0,0.98,2.73,0.01,0.13,15.65,209.83,1.17,4.01
DEG10220,18.39,695.31,26.08,23.07,50.22,2.34,2.57,95.09,0,0,3.13,-0.09,0.17,15.59,208.33,1.17,4.01
DEG10230,3044.87,456.62,27.77,23.77,44.6,6.72,45.97,47.18,0.01,0.12,2.18,0.08,0.09,14.33,216.74,1.17,4.01
DEG10240,292.91,316.84,21.89,20.54,44.53,16.11,72.6,11.14,0,0.15,1.82,0.33,0.07,17.25,242.36,1.17,4.01
DEG10250,162.85,633.61,24.85,23.57,45.43,10.27,17.26,72.31,0,0.16,2.64,-0.01,0.16,15.72,213.12,1.17,4.01
DEG10270,154.03,283.27,24.3,20.81,47.29,8.33,88.79,2.87,0,0,1.73,0.3,0.07,17.24,248.63,1.17,4.01
DEG10280,524.27,325.82,27.52,19.51,47.69,8.35,56.69,34.88,0,0.08,1.8,0.1,0.08,16.81,236.51,1.17,4.01
DEG10290,139.25,380.05,27.92,19.84,46.38,8.92,63.9,27.18,0,0,1.99,0.11,0.07,15.64,212.88,1.17,4.01
DEG10300,36.56,672.77,27.73,23.51,46.65,5.9,15.23,78.87,0,0,2.98,-0.07,0.17,16.22,210.36,1.17,4.01
DEG10310,62.71,516.82,29.74,21.21,48.85,0.75,1.78,97.47,0,0,2.38,-0.07,0.13,16.46,222.61,1.17,4.01
DEG10320,375.4,451.11,27.1,19.09,48.31,8.11,44.35,46.92,0,0.62,2.08,0.12,0.09,15.9,228.06,1.17,4.01
DEG10330,123.15,686.83,26.31,23.93,47.73,3.27,8.61,86.83,0,1.28,3.02,-0.09,0.19,16.88,211.45,1.17,4.01
DEG10350,362.42,562.85,26.32,25.77,46.58,2.45,32.41,65.14,0,0,2.27,0.11,0.13,16.1,222.36,1.17,4.01
DEG10360,101.98,460.85,21.71,28.52,47.16,2.5,71.19,26.31,0,0,1.84,0.26,0.1,17.56,241.78,1.17,4.01
DEG10370,1166.07,510.01,28.39,23.52,44.09,7.52,36.7,55.6,0,0.17,2.37,0.03,0.11,15,215.21,1.17,4.01
DEG10380,629.9,455.04,26.87,21.68,47.64,5.67,50.62,43.59,0,0.11,1.98,0.19,0.1,15.35,227.22,1.17,4.01
DEG10390,152.46,512.55,26.88,23.02,45.29,9.08,27.71,63.21,0,0,2.4,0.1,0.11,15.49,219.59,1.17,4.01
DEG10400,157.26,510.05,20.75,28.63,45.99,4.61,62.1,32.87,0,0.41,1.88,0.29,0.11,16.96,237.63,1.17,4.01
DEG10410,134.59,620.89,25.29,24.58,45.41,10.52,20.07,69.4,0,0,3,-0.13,0.13,17.25,216.14,1.17,4.01
DEG10420,710.01,297.21,27.98,17.8,48.84,7.91,72.53,19.4,0,0.16,1.74,0.16,0.07,16.75,239.71,1.17,4.01
DEG10430,896.09,396.12,26.4,20.13,47.46,8.44,59.41,32.07,0,0.08,1.86,0.23,0.09,15.51,230.9,1.17,4.01
DEG10440,301.99,404.65,29.33,22.86,44.3,7.02,27.17,65.81,0,0,2.46,-0.08,0.1,16.23,219.11,1.17,4.01
DEG10450,4173.87,301.52,27.08,17.25,49.51,7.72,70.49,21.43,0.01,0.35,1.69,0.22,0.07,15.71,236.03,1.17,4.01
DEG10460,83.66,601.18,25.27,25.71,47.48,3.29,26.57,70.13,0,0,2.55,0.02,0.12,16.59,220.07,1.17,4.01
DEG10470,254.59,603.55,28,23.13,45.86,5.27,22.36,71.57,0,0.79,2.75,-0.05,0.15,16.04,213.34,1.17,4.01
DEG10510,113.63,610.79,28.26,22.83,46,6.84,18.67,74.49,0,0,2.8,-0.08,0.15,16.16,212.37,1.17,4.01
DEG10520,341.03,633.16,26.83,24.48,46.68,4.06,21.46,73.64,0,0.84,2.69,-0.04,0.14,15.78,216.43,1.17,4.01
DEG10530,37.62,743.67,24.88,24.04,47.75,9.51,8.14,82.35,0,0,3.3,-0.13,0.2,17.49,211.67,1.17,4.01
